0.084318,0,0,0,0.053117,0.15358,0.034018,0,0,0.083937,0,0.044481,0.20863,0,0,0,0.14841,0.09125,0,0.015231,0.099819,0,0,0.013997,0.034059,0.010605,0.023188,0.072645,0.037057,0,0,0,0.035956,0.045048,0.18521,0,0,0.21494,0,0,0,0,0.010273,0,0.16,0.032249,0.11644,0.17274,0.1055,0.11479,0.082179,0,0.019697,0,0,0,0.038099,0.2788,0,0.21371,0.25775,0.042665,0.044211,0,0.058385,0,0.012782,0.041982,0.19106,0.028543,0,0,0,0,0.0033508,0.12235,0.043954,0,0.17698,0.22627,0,0.32696,0.19424,0,0.040996,0.055199,0.21882,0.086308,0,0.15538,0,0.073207,0,0.13922,0.0056641,0,0,0.07326,0,0.025664,0,0,0.067183,0.14773,0,0.010162,0,0,0,0,0,0,0,0,0,0,0,0,0.18683,0,0.064844,0,0,0,0,0,0.12053,0.035889
0,0.060631,0.019656,0.15352,0,0.057443,0.097414,0.059652,0,0.064534,0,0.0033623,0.15554,0,0.019502,0.019945,0,0,0.08379,0.16161,0.039587,0.049575,0,0.32274,0.047481,0.07288,0,0.03929,0,0.06858,0.11392,0.11333,0,0.1258,0,0,0.068298,0,0,0.027232,0,0.04615,0,0,0.02464,0,0.087604,0.065287,0,0.067585,0.093048,0.046614,0.031077,0,0.21918,0.033899,0.042771,0.16361,0,0.14552,0.014702,0.027223,0.12445,0,0.091713,0,0,0.19646,0.042842,0,0.040127,0.018701,0.043113,0.11229,0,0,0.2347,0.07921,0,0.16023,0.037151,0,0,0.12415,0.06572,0.028292,0.23055,0.1688,0.020993,0.084247,0.016707,0.020119,0,0.16739,0.21573,0.032988,0.043281,0,0.11751,0.21279,0.081129,0.24189,0.12577,0.05192,0.058973,0.025593,0.095515,0.0024981,0,0.12786,0,0.060871,0,0.1098,0.032533,0.0625,0,0.12349,0,0,0.093611,0.097896,0.038908,0.072169,0.050969,0,0.026114,0
0.13281,0.00058332,0,0.1379,0,0.19566,0.17262,0.1018,0,0.26726,0.0094375,0.043174,0.26245,0,0,0,0.029438,0.052317,0,0,0.042421,0,0,0.099354,0.029465,0.01171,0.011445,0.036678,0.010825,0.03564,0.040029,0,0,0.073332,0,0.012251,0.10884,0.078235,0,0.053052,0,0.078129,0,0,0,0,0.1602,0,0,0.12074,0.16478,0,0,0,0.08941,0,0.17747,0.18436,0,0.1573,0.019243,0,0.08332,0.0165,0.23191,0.032106,0.097885,0.18935,0.091946,0.14985,0.015487,0,0.076571,0,0.12192,0,0.19923,0.042304,0.065251,0.14026,0.019846,0.14754,0.010728,0.09477,0,0,0.15615,0.059637,0.031132,0,0,0,0,0.24907,0.089445,0,0.026963,0.1069,0.12176,0.22883,0,0.095346,0,0,0,0,0.055457,0,0,0.21413,0,0,0,0.051943,0,0.017537,0.051246,0,0.096387,0,0,0.022236,0,0.054878,0.068931,0,0.06728,0.058976
0.16189,0,0.027338,0.0074009,0,0.085092,0.12061,0.087919,0,0.13944,0,0,0.21368,0,0.07445,0,0.0096266,0.093913,0.0096893,0,0.089378,0,0.12159,0,0,0.0071954,0.10944,0.14199,0.11953,0.063054,0,0,0.040941,0.060974,0.25458,0,0.025507,0.24311,0,0,0,0.030005,0.074639,0,0.04532,0.023092,0.12456,0.17069,0,0.11635,0.14977,0,0.037203,0,0.10839,0,0.0041278,0.1611,0,0.24763,0.14756,0.024055,0.081394,0,0.098282,0,0.077345,0.10332,0.11535,0.13975,0,0,0.09188,0,0.052938,0.090319,0.060641,0,0.16719,0.23744,0,0.2841,0.14738,0.077761,0.023014,0.029574,0.17656,0.076107,0.053377,0.027501,0.082197,0.021647,0,0.23751,0,0.032308,0,0.079884,0,0.03259,0,0,0.022738,0.0078734,0,0,0.0094042,0,0,0,0,0,0,0.072318,0,0,0.0072816,0,0.18292,0.055396,0,0,0,0,0,0,0.0843,0.05319
0.087432,0,0.050048,0.015509,0.035719,0.077889,0.0017782,0.04542,0.047371,0.12084,0.088443,0.10069,0.0051876,0.22294,0.035849,0,0.055553,0.14852,0.019303,0.079005,0,0.096812,0.12337,0,0,0.16822,0.093722,0.1124,0.15529,0.0013217,0.050365,0,0.066838,0,0.1369,0,0.031347,0.09553,0.084365,0,0,0.14472,0.11055,0.093119,0.061463,0.03417,0.12098,0,0.19482,0.035391,0.15198,0,0.084561,0.036685,0.10382,0.066366,0,0.16564,0.085135,0.064979,0.1455,0,0,0,0.23693,0,0.12631,0.010143,0.11082,0.12321,0.010118,0,0.10289,0.014952,0.15151,0.070887,0.052535,0.012699,0.052416,0.097511,0,0.052792,0.21325,0.01946,0.02797,0.05795,0.14035,0.13846,0.10757,0.18276,0.069802,0.033794,0,0.040122,0.037099,0,0,0.14613,0.0027119,0.10386,0.0063,0.038425,0,0.069988,0.060412,0.013096,0,0.046487,0.10342,0.010817,0.03691,0,0.042534,0.04804,0.012897,0,0,0,0.04396,0.21525,0.20793,0.007511,0.045795,0.0055147,0.050044,0.15492,0.12821,0.12948
0.12407,0.0087488,0.052205,0.30412,0,0.073281,0.14404,0.02594,0,0.1372,0.07095,0.047119,0.086085,0.11083,0.044948,0,0.23457,0,0.11641,0.09638,0.0026826,0.10847,0.11769,0.061718,0.15222,0.05753,0.12652,0.089574,0.053757,0.16073,0.047179,0,0.061432,0.013273,0.16356,0.069621,0.0254,0,0.1336,0,0,0.14584,0.27805,0,0,0.0041902,0.062412,0,0.066232,0.0086692,0,0,0.061116,0,0.099629,0.045718,0,0.083624,0.071954,0.10574,0,0.089858,0,0.099007,0.11825,0.12218,0.076622,0.041347,0,0.17399,0,0,0.043953,0,0.17999,0.0035818,0.06828,0.024618,0,0.089651,0,0.099477,0.022168,0.028728,0,0,0.018397,0.009948,0,0,0,0,0,0.082722,0.10654,0.020163,0,0.11793,0.057611,0.10736,0.024678,0,0.089526,0,0.032983,0.13269,0,0,0,0.11089,0,0.0070987,0.056419,0,0,0.1677,0,0.10357,0,0.16111,0.15122,0.16731,0.040105,0.080068,0.029936,0,0.19431,0.17143
0.094532,0.062191,0.00092333,0.081341,0.02104,0.023234,0.043548,0.12698,0.089721,0,0.02325,0,0.15051,0,0,0,0.022956,0.046448,0.1097,0,0.05658,0.096751,0,0,0.0067852,0.12351,0,0.15317,0.15491,0.0024467,0,0,0.13786,0.071487,0.17324,0.040231,0,0.14227,0.094404,0,0,0,0.10966,0.036232,0,0.051103,0.065668,0.041358,0,0.013208,0,0,0.043608,0.045305,0.094133,0.10876,0.14002,0.074514,0,0.094956,0.06546,0.10528,0.039069,0,0.010733,0,0.2303,0.067917,0,0.078522,0.062552,0,0.077356,0.10615,0,0.1377,0,0,0.009371,0.27416,0.071079,0.14414,0.30415,0.11214,0,0.10097,0.24131,0,0.0025005,0.018431,0,0,0.065415,0.24275,0.19103,0.046692,0,0.12551,0.076791,0,0,0,0,0.036691,0,0,0.029918,0,0.040159,0.18034,0,0.12525,0,0,0,0.079489,0,0,0.13596,0.18636,0,0.03719,0.057713,0.047474,0.12995,0.032828,0.066474,0.11856
0.048896,0.098114,0,0.13604,0.081339,0.043807,0.075236,0.17644,0.057811,0,0.15059,0,0.12583,0,0.023108,0,0.054973,0.087739,0.11806,0,0.10067,0.10713,0.12139,0,0.033628,0.11737,0,0.11046,0.065408,0.065476,0.0097351,0,0.18307,0.10469,0.28099,0.085447,0.043044,0.21189,0.11845,0,0,0,0.065023,0.099646,0.055479,0.071162,0.08782,0.065037,0,0.019749,0,0,0.062005,0.091289,0.12982,0.16498,0.16003,0,0,0.056385,0.078677,0.047566,0.09013,0,0,0,0.077315,0,0,0.11829,0.077024,0,0.16537,0.019904,0,0.16267,0,0,0,0.13643,0.063842,0.072728,0.16571,0.15294,0,0.083327,0.22133,0,0,0,0.064564,0,0.13545,0.13624,0.1573,0.059656,0,0.10122,0.0095976,0,0,0.0014805,0.063327,0.013526,0,0,0,0,0.017212,0.10126,0,0.12239,0,0.078823,0,0.011774,0.11155,0.086228,0.15051,0.10335,0,0,0,0.065461,0.16721,0.041497,0.17953,0.084645
0.011998,0,0,0.12235,0,0.10226,0.066724,0.11835,0.08431,0.055602,0.011684,0,0.014534,0.064858,0.025899,0,0.012913,0.089904,0.16392,0.037674,0.20294,0,0.069432,0.047334,0.038274,0.11145,0,0.037088,0.038962,0.043498,0.019115,0.043627,0.031261,0.016692,0.017613,0,0.031472,0.040322,0,0.16361,0,0.040702,0,0.025262,0,0.036628,0.045036,0.081224,0,0.074409,0.058305,0,0.052549,0,0.30787,0.085591,0.089924,0.12533,0.092012,0.26505,0.12473,0,0.10624,0,0.080818,0.01583,0.035287,0.013285,0.093945,0.011601,0.03193,0.13016,0.044406,0.0012634,0,0.14233,0.083257,0.019467,0.088895,0.22677,0,0,0.14082,0.012126,0.13074,0.048786,0.25383,0.048788,0.17139,0.021099,0.069446,0,0,0.18528,0.14913,0.041763,0,0.15019,0.097851,0.11902,0,0.098803,0.06579,0.15466,0.09118,0.10805,0.040683,0.0058658,0,0.059202,0.071553,0.089635,0.078931,0.18305,0.0017143,0.085055,0.091148,0.092142,0,0.093419,0.12514,0.048099,0,0,0.033876,0.10475,0.0010009,0
0.014987,0.014219,0,0,0.079808,0.1058,0,0.16435,0.08146,0,0.075841,0.14352,0,0,0.019115,0,0.028557,0.1416,0.21503,0.037694,0.19404,0.13183,0.14395,0.010608,0,0.019277,0.00081986,0.068462,0.065821,0,0.033765,0.05923,0.061873,0.028555,0.11618,0,0,0.24531,0,0.016393,0,0,0,0.044692,0.027589,0,0.045134,0.0077418,0,0.054373,0.019847,0.067301,0.1248,0,0.044447,0.20699,0.10635,0.071178,0.17101,0.13718,0.069992,0.10993,0,0,0.034135,0,0.020096,0.019511,0,0,0,0,0.052126,0.089218,0,0.10116,0,0,0.030057,0.16243,0,0.046108,0.021649,0,0,0,0.23549,0.070319,0.035166,0.067744,0.12149,0,0,0.054517,0.28994,0.20158,0.072719,0.19177,0.084049,0.011456,0,0.13832,0.20753,0.017784,0.088194,0.033806,0.025533,0,0,0,0.051941,0.040437,0.047507,0.10706,0,0.16735,0.07564,0.048048,0.11555,0,0.15474,0,0.069361,0.083819,0,0.18172,0.10529,0
0.032558,0,0,0,0.19723,0,0,0.15719,0.056147,0.033643,0.15209,0.082267,0,0,0,0,0.19101,0.070551,0.0038244,0,0.21118,0,0.13465,0,0.053166,0,0.1332,0.054454,0.020851,0,0,0,0.13768,0.021546,0.041317,0,0.094042,0.26525,0.023862,0.031205,0.09014,0,0,0,0.099038,0,0,0.070174,0,0,0,0,0.053688,0,0.0082617,0.081368,0.12628,0,0.18078,0,0.15876,0.11718,0,0,0,0,0,0,0,0,0,0,0.028529,0,0,0.24666,0,0.052033,0,0,0,0.037645,0.052353,0,0.0080887,0.1232,0.18002,0,0.16475,0.030962,0.17769,0,0.13481,0,0.068943,0.22288,0,0.10889,0,0,0,0.14826,0.30734,0.024416,0.16725,0.046132,0.056936,0.041225,0,0.06178,0,0.00060477,0.038349,0.14483,0,0.020917,0.19056,0.038911,0.19362,0,0.056835,0,0,0.018705,0,0.17476,0.050886,0
0.10598,0.051825,0.01393,0,0.064942,0.039248,0.084012,0.21042,0,0.014204,0.024708,0.068353,0.050452,0,0,0,0.072039,0.12982,0.068016,0.067342,0.064918,0.068781,0.12738,0.0012934,0,0,0.020059,0.080579,0,0.10167,0,0.048667,0.16657,0.076511,0.19375,0.059812,0.019901,0.26363,0.18312,0,0,0,0,0,0.086216,0.14103,0.065588,0.048573,0,0.14795,0,0,0,0,0.14782,0.010941,0.082652,0.16549,0,0.19949,0.20205,0,0,0,0.073141,0.095445,0.051572,0.023808,0,0.083787,0,0,0.069529,0.030215,0,0.041881,0,0.0045377,0.047817,0.16918,0,0.0822,0.16334,0,0,0.060534,0.16734,0.11742,0.12657,0.014053,0,0,0,0.18314,0.063726,0.19225,0,0.22555,0,0,0,0.066446,0.095459,0.16646,0.04953,0.034728,0.00056631,0,0.003532,0,0,0.099443,0,0.13071,0,0.029422,0.10061,0.045498,0.15239,0.17308,0,0.13845,0,0,0.055131,0,0.17113,0.025954
0,0.014284,0,0.054667,0.15804,0.090267,0.020419,0.11212,0,0.025782,0.028287,0,0.127,0,0,0,0.04549,0.15922,0.039268,0,0.10108,0,0.12703,0,0,0.02249,0.086065,0,0.090997,0,0,0.017576,0.12135,0.10995,0.2271,0,0.04551,0.30598,0.11514,0,0,0.0080819,0.11271,0,0.036428,0.12178,0.082846,0.055119,0,0.11431,0,0,0,0.052759,0.16041,0.10249,0.17088,0.11646,0.07523,0.14514,0.21122,0,0.04522,0,0,0,0.066628,0,0,0,0,0,0.045275,0.0074962,0,0.22427,0,0,0.14802,0.22614,0,0.12446,0.12758,0,0,0.22288,0.13988,0.075528,0.016367,0,0.091121,0,0,0.15751,0.11348,0.024526,0,0.10481,0,0.06031,0,0,0.16412,0.13546,0,0,0,0,0,0,0,0,0,0.21374,0,0,0.10917,0,0.16404,0.088341,0,0,0,0,0.093482,0.031404,0.11236,0.094036
0.094463,0.0012836,0,0.18637,0.0082213,0.12015,0.063103,0.11159,0,0.24103,0,0,0.1686,0,0,0,0.13086,0.070841,0.0069948,0.003561,0.049984,0,0,0,0.030738,0.066214,0,0,0.062464,0.072117,0,0,0,0.023785,0.075742,0,0.068204,0.17361,0.068375,0,0.063273,0.11744,0.045285,0,0,0,0.031497,0.092563,0.0074767,0.073923,0.085904,0,0.072511,0.091555,0.21924,0,0.051937,0.22775,0.07006,0.20266,0.22277,0,0.011969,0,0,0.11449,0.025646,0.08479,0.21214,0.15369,0,0.063109,0,0,0.062643,0.22157,0.059734,0.11004,0.082081,0.16754,0,0.091584,0.093687,0,0.13327,0.075272,0.22861,0.014724,0.093703,0,0,0,0,0.11251,0.042818,0.020649,0,0,0,0.17035,0,0,0.21817,0.17001,0.046004,0,0,0,0.071962,0,0.033093,0.001741,0,0,0.018925,0.082445,0.021404,0.074979,0.15023,0.075888,0.13093,0,0.019812,0.025938,0.0056329,0,0.097526,0.05092
0.18221,0.040134,0,0.080706,0.017535,0.07029,0.13454,0.17292,0.020213,0.25384,0,0.064137,0.2096,0,0,0,0.082004,0.03336,0,0.019445,0.068051,0,0,0.032631,0.098846,0.082745,0.05235,0,0.070849,0.0035386,0.022787,0.0037844,0,0.033455,0.17255,0.048142,0.056074,0.18798,0,0,0.023109,0.068904,0.016149,0,0,0,0.049719,0.087577,0.0062008,0.0081209,0.044454,0,0,0,0.1475,0,0,0.24226,0.092469,0.31616,0.21489,0,0.022382,0,0.010859,0.052253,0.061892,0.15776,0.17755,0.14691,0,6.486e-05,0,0,0.078438,0.12428,0.030005,0.055863,0.083711,0.1446,0,0.17691,0.032279,0.084648,0.10875,0,0.2443,0,0.098468,0,0,0.045923,0,0.21744,0.092113,0.038469,0,0,0.010586,0.097906,0,0,0.11049,0.076505,0,0,0,0,0.03243,0.12181,0,0,0,0,0,0,0.08283,0.085819,0.14008,0.0086123,0,0,0,0.12343,0.0082634,0,0.12304,0.048303
0.11787,0,0.083281,0,0.023268,0.030372,0,0.09353,0.040717,0.069499,0,0.088846,0.10568,0,0,0.058492,0.11341,0.021441,0.10534,0.081374,0.21487,0.016644,0,0,0.002826,0.0053006,0.16234,0.14202,0.028065,0,0,0.097239,0,0.012509,0.052939,0,0.10339,0.288,0.009468,0,0.026827,0,0.098021,0,0.030234,0,0,0.1397,0.080487,0,0.032796,0.0019777,0.026116,0.0086331,0.075528,0.056568,0.078361,0.11674,0.16646,0.12703,0.057346,0,0.087151,0,0,0,0.11635,0.01081,0.014806,0,0,0.041065,0,0.016052,0.074009,0.10284,0,0,0.16497,0.26189,0,0.21328,0.043387,0.056699,0.061924,0.083707,0.18517,0,0.030824,0,0,0,0.10385,0.11322,0.1275,0.14089,0.022351,0.12371,0.076453,0.019698,0,0,0.27588,0.1475,0.091938,0,0,0,0,0,0.10225,0,0.066648,0.090153,0,0.012558,0.056561,0.11207,0.24449,0.14242,0.033063,0,0.079722,0.12798,0,0.097759,0,0.14752
0,0,0,0,0.14069,0,0,0.25395,0.025892,0.054474,0.16789,0,0,0,0,0,0,0.10945,0,0,0.18445,0,0.16964,0,0,0,0.048087,0,0.06086,0.026124,0,0.044425,0.15827,0.033656,0.10506,0,0.053357,0.32993,0.17496,0,0,0.037124,0.092383,0.019186,0.082477,0.065556,0,0.013301,0,0.089768,0,0,0.16666,0.1597,0.10987,0.13378,0.082495,0.094256,0.22998,0,0.19324,0.026752,0,0,0.026704,0.025121,0,0,0,0,0,0,0.00057868,0.079032,0,0.26034,0,0,0,0.09571,0,0,0.073211,0.031899,0.11409,0.12774,0.12153,0.020312,0.05198,0.065961,0.24887,0,0.081851,0,0,0.081156,0,0,0.014521,0,0.034943,0,0.20379,0,0.049596,0,0,0,0.14232,0,0,0,0.033934,0.055877,0,0,0.12028,0,0.2345,0.050799,0,0,0,0,0.091578,0.11871,0.092918,0.10302
0.039027,0.056965,0.086303,0.045925,0.018713,0.089047,0,0.16496,0.073388,0,0.026452,0.070352,0,0.14326,0.062205,0.092162,0.020064,0.087047,0.035408,0.053586,0.054786,0.054757,0.1762,0.026577,0.055255,0,0,0,0.082919,0.18532,0,0.080598,0.092283,0.09844,0.21481,0,0.033268,0.11168,0.07735,0,0.0025133,0.057171,0.22806,0.038331,0.051966,0.32201,0,0.099108,0,0.074686,0,0,0,0.18726,0.098245,0.071628,0.053932,0.083616,0,0.022264,0.090605,0,0.15351,0.062146,0.10501,0.0062526,0.15884,0.0012143,0.027462,0.042734,0.19237,0,0.14845,0.038279,0,0.071252,0.053767,0,0.043077,0.13077,0,0.14393,0.13737,0.047777,0,0.1422,0.14219,0,0.073783,0.10694,0,0,0.10325,0.25397,0.011748,0,0,0.064167,0,0,0,0.057153,0.016283,0.18777,0,0.042843,0.0057812,0,0.042876,0,0,0,0.023428,0.10329,0.04785,0.11879,0.016484,0,0.1733,0.046554,0,0,0,0.060548,0.16249,0,0.037436,0.091231
0.01532,0.076897,0,0.10736,0.10052,0.11565,0.011281,0.12459,0,0.098989,0.051161,0,0.26157,0,0.0030468,0,0.064089,0.099221,0,0,0.07815,0.015374,0.023631,0.024704,0.093704,0.097171,0,0,0,0.035704,0,0,0,0.12344,0.14338,0,0.087486,0.29469,0,0,0,0,0,0,0.10821,0,0.18739,0,0,0.047061,0.029204,0,0,0.06338,0.03391,0,0.097058,0.13916,0.018185,0.075514,0.16324,0.057011,0.024578,0,0,0,0.15099,0.11543,0.032592,0.13502,0,0,0.12509,0,0.094275,0.31215,0,0.04491,0.10116,0.26497,0,0.13206,0.13518,0.15884,0.025184,0.097089,0.16999,0.042844,0,0,0.033539,0,0.06913,0.17362,0.061456,0,0,0,0,0.086152,0,0.0014277,0.012405,0.015172,0.046288,0,0,0,0.053435,0.050922,0,0.0084785,0,0.075407,0,0.050903,0.02964,0.026302,0.33384,0.037789,0,0,0,0.085846,0.00051719,0.073206,0.129,0.04181
0.081572,0.0074164,0.030498,0.15374,0.034777,0.092142,0.028066,0.14209,0,0.12203,0,0.034578,0.27031,0,0,0,0,0.22536,0,0,0.18047,0,0,0.023762,0.011325,0.078484,0.0022633,0,0.045401,0.021659,0.0066283,0,0.047938,0.01692,0.099895,0.031014,0.014188,0.28962,0,0,0,0.021425,0,0,0.042857,0,0.15128,0,0,0.15989,0.029585,0,0,0,0.075582,0,0.058346,0.11374,0.11176,0.14838,0.13431,0.19004,0.039625,0,0.045705,0.069875,0.13593,0.1326,0,0.1273,0.019858,0,0.016054,0.010678,0.11661,0.13667,0,0,0,0.13225,0,0.10639,0.094403,0.16057,0.086925,0,0.23673,0,0,0,0.016048,0,0.037312,0.18012,0.02795,0.020068,0,0,0.048234,0.082908,0,0,0,0,0,0,0,0,0.13567,0.10804,0,0,0.048723,0.0019335,0,0.036759,0.1345,0,0.38645,0.091167,0,0.06412,0,0.087481,0,0.052526,0.04338,0.069144
